school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject
GP,F,15,U,GT3,T,3,2,health,services,home,father,1.0227212929868144,1.9919524933508954,1,no,yes,no,no,yes,yes,yes,no,3.0073284887994984,2.9904562907049512,2.049190471378244,1.0,1.0099921824091056,3.035316797059331,2.003204478902711,10.98198887103063,10.920625866904633,11.050372061481546,por
GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1.0,2.0537981908792995,0,no,yes,no,no,no,yes,yes,no,4.003027354014425,3.060693121080937,1.9953763687147719,1.0554804394826387,1.0,4.998933242548784,5.89756098044934,13.152376537392035,12.04806675776064,12.964960316240443,por
GP,F,15,U,GT3,T,1,2,at_home,services,course,father,1.0215206627576439,1.9622228241414732,0,no,no,no,no,no,yes,no,yes,2.029275897419562,2.971911793381431,4.034615333364381,2.003474799368594,4.078688083043258,1.0,6.156309081154421,10.917496097900631,11.038442041860957,11.227176521068975,por
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1.0,1.0560365230490065,0,no,yes,no,no,yes,no,yes,yes,2.9970964031920118,2.985078046376519,1.9887372990438295,1.9785377325124476,1.0333537336150376,5.0,16.230667232605434,8.986934594662445,8.920567758286738,8.147157316865586,por
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4.009504171286136,1.0345568554331528,0,no,no,no,no,yes,yes,yes,no,4.022432192225433,5.0,5.0,1.989332484750254,4.945452934878344,4.982353224917261,0.0,12.044014534278599,10.959817698336577,10.95373012802946,por
GP,M,18,U,LE3,T,1,1,other,other,course,mother,1.0184246551754774,1.0227552242352231,2,no,no,no,no,yes,no,yes,yes,1.991225488877447,2.9547224100348255,4.9944037976960125,2.0110743625142753,5.0,4.076089191437466,0.0,10.921998486126856,8.957864007134335,0.0,por
GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1.0,1.036026841440682,1,no,no,no,yes,yes,yes,no,yes,4.055088995109274,4.013366726317713,3.9440216993107073,3.0092274853540393,5.0,4.945686152920374,6.246765247672181,9.045577031606093,10.009877434655905,9.830967667312759,por
GP,F,15,R,GT3,T,3,3,services,services,reputation,other,1.996084462410934,3.0101276794297775,0,no,yes,yes,yes,yes,yes,yes,yes,3.987767551442007,1.9601424328288322,1.0026868290419726,1.9842110118355705,2.989295418568012,3.0320468459465197,2.06020560797396,13.096185406335698,12.97240158165521,13.141999460974468,por
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1.0,1.0,0,no,yes,no,no,yes,no,yes,yes,3.980818638662724,4.966355066867438,4.026437820014618,1.0,1.0,4.031792558213081,6.021836616553334,10.989742909153115,9.026477690444127,11.028617273150163,por
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1.004601962834595,1.0128870443703366,0,yes,yes,no,no,yes,yes,no,yes,3.9971860173449394,1.964869326510754,1.0563153016476774,1.0,1.0065988236589531,3.977330478709606,0.06357324976924413,12.938668031794085,13.042445048445874,13.095428878376698,por
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1.010422760714866,1.9629378126306818,0,yes,no,yes,yes,yes,yes,no,no,3.979613997754262,3.9492318834062234,3.9655558315370385,1.0,1.0311495444551686,1.0126535339334095,0.12219252916223015,6.972036039443758,8.124931426861597,7.752581399034475,por
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1.0,1.0,3,no,no,no,no,yes,yes,no,no,1.96503509363172,2.0392486685094924,1.9396826925282147,2.982327415490287,2.9809280414092654,5.0,14.072501408728995,8.760277604736034,8.054118897304903,10.090149685411355,por
GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,2.9986816864244337,1.0,3,no,yes,no,yes,no,yes,no,no,5.0,2.0161406712255165,5.0,1.0350038046991974,5.0,3.9858943363735717,6.039792856986404,11.09004989708605,9.930822235761703,10.940909582618202,por
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3.034932333713001,1.0,0,no,no,no,no,no,yes,no,no,3.914239639819112,2.0285434619878937,2.016105043068452,1.0157155263422106,2.1303333178401913,3.0560735416961085,4.001783836986119,12.02368131574747,10.208053693169516,11.067746506989232,por
GP,M,16,U,GT3,T,3,3,other,services,course,father,1.0231345160187095,2.023680056826217,1,no,yes,no,no,yes,yes,yes,yes,3.9799076143544143,5.0,4.951209027612275,4.003687474860922,4.018339717129972,5.0,0.25117485836984343,9.984209524190806,9.931460221319123,1.060432761118307,por
GP,M,16,U,LE3,T,1,2,health,services,course,mother,2.017426318996771,1.0,2,no,no,no,no,no,yes,yes,no,3.9624278958029,3.994797795577488,4.988603422049969,2.990134030892415,5.0,4.96965979666782,0.0,8.850819242718039,7.961801944753718,9.997606207536156,por
GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,1.9957681365298658,1.0102452289223678,1,no,no,yes,yes,yes,no,yes,yes,3.003981030835449,2.9990864709154788,1.9901540141192091,2.047400808391315,1.963055714674105,4.9526402587873095,8.000230456993984,8.099261035884219,8.058884486979506,8.919148162117285,por
GP,M,17,R,GT3,T,3,2,other,other,course,mother,2.046731715896165,1.999764382936965,2,yes,yes,no,no,yes,yes,yes,yes,3.9387003323381795,4.031369543420717,4.028461218526405,1.0,3.947667847594104,3.007070755358783,4.289137166296267,6.9608343015958365,6.2853379571346,8.046245560380648,por
GP,M,15,U,LE3,T,1,2,other,other,course,mother,2.022606298031824,1.0031583395548003,0,no,no,no,yes,yes,yes,no,no,4.015340932042889,4.050701524682147,3.9856952010193045,1.9864173882902318,4.05646234390506,4.94698828311621,2.060683011537052,8.050590295136558,9.039577102440546,9.903081203565916,por
GP,M,16,U,GT3,T,1,3,at_home,services,course,father,1.0008214123381356,1.0,1,no,no,no,no,yes,no,yes,no,5.0,2.9610681272016093,2.9849412351767968,1.0,4.045456795017492,1.8758498441374774,1.9875950434855716,8.998980283527443,7.936770738630023,8.121807608068336,por
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4.004838416853897,1.970613043033801,0,no,no,no,yes,yes,no,no,yes,4.954283391702235,3.0779807887060744,5.0,1.0081769998254615,5.0,4.979081979131509,0.1175084211690138,7.855463655632028,7.838440886293343,7.9163291755129315,por
GP,M,17,U,GT3,T,3,2,services,services,course,mother,1.9899274139329193,1.0,3,no,yes,no,yes,no,no,no,no,4.0053372612971785,4.959286903944354,1.9523487165740905,1.0180761441495554,1.0,2.0929299392303693,10.042344154420816,8.113536914117278,6.831887379987291,8.00263696947366,por
GP,M,16,U,GT3,T,2,2,other,other,course,father,1.0086352254482975,1.9758175839557102,0,no,no,no,no,yes,no,yes,no,4.014450704012301,2.9857047063082254,5.0,1.9634427749454502,4.048357742047929,3.9808880432104052,0.0,9.096535191117518,10.001079952753742,10.913529890512145,por
GP,F,16,U,GT3,T,4,2,health,services,home,father,1.0130190777300434,2.0348815296929765,0,no,no,no,no,yes,yes,yes,yes,4.026330312852347,2.002292058473532,3.0322975001438097,1.0,1.0,3.01622038370502,0.045662554485883446,17.06838239372911,17.053685857015314,18.018404505406473,por
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1.0154235277937655,1.9655470096567091,0,no,yes,no,no,no,yes,yes,no,4.958867006710365,1.0051339553977188,4.975733761701917,1.012243713586844,1.0208657668641297,4.029918339784903,0.0,12.028179396060427,11.860074368570073,12.88037367634702,por
GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1.0,2.0584965604282885,0,no,yes,no,no,yes,yes,yes,yes,3.9549280935585234,4.060771186524696,1.961355142235136,1.0,1.039826419382124,2.9982400983620567,0.3403285952281745,15.892823474603377,16.02187583369926,16.906184709329196,por
GP,M,16,U,GT3,T,3,4,other,other,course,father,2.967649614068694,1.0075598689140228,1,no,yes,no,yes,no,yes,yes,no,3.0420772182915212,4.03131367162126,4.964034159191898,1.9890108501140065,3.9734641865377704,1.9857405792401592,4.044484264434571,9.077773865408338,8.87054467570035,10.266036640539657,por
GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2.005307694801031,2.001735293740471,0,no,yes,no,yes,yes,yes,yes,yes,3.976985425444901,3.0127752603318845,2.0202879008245316,1.0047220792181184,1.04070571602318,3.0525167006789533,0.0,16.197351405281918,16.908897932522766,18.09788182198038,por
GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,1.0155154054200795,1.9864768138458795,0,no,yes,no,yes,yes,yes,yes,no,3.9852316160820087,4.03204355272165,3.965063830975777,1.0,2.993068564586118,5.0,0.0,11.010394363467215,9.062260143909059,10.042835397916697,por
GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,1.0,2.01644312488868,0,no,no,no,yes,no,yes,yes,yes,4.01772792751026,3.0106993748753137,4.991378951655236,1.0075930662291948,1.0,2.996094065871479,0.1415098055634351,14.012144349975298,12.926319821377218,13.05960871272291,por
GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,1.998006059391995,1.9948868747573922,0,no,yes,no,yes,yes,yes,yes,no,3.967260005879415,3.9790991411258294,4.941536025195237,1.0167543865438566,1.0,4.034085716567398,0.0,13.901383390465282,14.129111347973229,15.035437161665147,por
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2.0294476193699347,2.0075210481353714,0,no,no,no,yes,yes,yes,yes,no,3.992555678580351,4.0150281819366755,4.018715493572151,4.001049933231349,4.060964776751662,3.9559953632849094,0.5068238596036507,9.814695445709946,10.94240829601228,10.989693513422479,por
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,1.9735815294251675,2.0210713355001677,0,no,no,no,yes,no,yes,yes,no,3.024970644329543,4.002090449449274,4.020011559548639,1.0389862834279289,3.982482837866844,4.946013186510455,0.0,12.967858501281302,12.109337860185644,14.087737069716402,por
GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1.0,2.0167532148448846,0,no,no,no,yes,no,yes,yes,no,3.9602062628114716,2.9739176545450654,3.9936181177612387,1.0198413419323828,3.9777677647448577,3.9305497475513755,4.172449964300237,11.132611994810603,9.223241785889467,9.9041161904859,por
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1.0326454142585182,1.0310344646734761,0,no,yes,no,yes,yes,yes,yes,yes,3.9859988671931714,3.0390773028538227,3.006692698062618,2.998880732169949,3.966951097781201,3.0242774787019395,7.909344463384388,10.120268847856433,8.926511510378884,11.184992545853918,por
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1.00346213942193,2.0134624825647514,0,no,yes,yes,yes,yes,yes,yes,yes,4.968449459109424,1.9983148620543432,3.0275145276848607,1.0,1.0,1.993004879509578,3.84930780606616,10.994145840174141,11.243032383451869,13.013952106204153,por
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1.0,1.9761892029186106,0,no,yes,yes,yes,yes,yes,yes,no,2.9783282424835957,3.965325877030594,3.0057632200550506,2.047994077726279,3.007517986916908,3.035319444875788,4.1001797371301745,11.03849735383104,10.001329084945448,11.092952814790142,por
GP,M,16,U,GT3,T,3,3,services,other,home,mother,1.0,1.9479416336022017,0,no,no,no,yes,yes,yes,yes,yes,4.033200558988573,1.9702104396632438,3.0269997417036016,1.0,2.024619613885039,3.002175985884973,0.0,10.89095440784266,11.937659143803106,13.182424071313159,por
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1.018130386093198,2.0052822999958266,0,no,yes,no,yes,yes,yes,no,no,5.0,4.016555561992837,1.95961459195251,1.9925556918171567,2.970958265390496,4.941403778760998,0.2965070870139779,17.00995495234521,17.97082451765242,17.05695249710326,por
GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1.0,2.0056434771059677,0,no,yes,no,yes,yes,yes,yes,yes,5.0,3.0324748973558977,3.0130942014576103,1.9887909279801204,3.0143766182062732,1.0,31.738938627326323,13.953062459283977,12.960239599094866,13.906028850590518,por
GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1.0131180163757456,2.0482071709034506,0,no,yes,no,no,yes,yes,yes,no,1.0149029479095877,2.014904828675609,2.00668901485158,1.0108804909510705,2.023593401338624,1.0383300445248156,8.104752759320636,14.004893167702223,15.138149422725963,16.14139867822273,por
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1.0051584621972192,1.9971004403306198,0,no,yes,no,yes,yes,yes,yes,yes,4.0141369586317435,3.0150465309220373,4.041561321606269,2.0616817460257004,2.9640385768790414,3.9887945644666813,5.948725908328808,10.975418017820825,13.129875684709305,14.196662910689653,por
GP,M,16,U,GT3,T,1,2,services,services,other,mother,1.006960448907968,1.0093737655010127,0,no,yes,no,yes,yes,yes,yes,yes,2.981173232432979,2.9749243751865233,3.00105020952113,1.0067468509748474,2.002434116131135,3.0507257640598953,0.05519690409413428,9.973820168695752,9.128705945718433,10.774312679345664,por
GP,M,16,U,LE3,T,2,1,other,other,course,mother,1.0145220416704153,2.01945318854349,0,no,no,no,yes,yes,yes,yes,yes,4.006668695931329,2.0028743314416344,2.996633531308875,1.0,1.996728824595346,4.980613937023896,0.09577612257779532,13.089179516400822,13.871940087500095,15.988188336884587,por
GP,F,17,U,GT3,A,3,3,health,other,reputation,mother,1.0,2.0128509112001276,0,no,yes,no,no,no,yes,yes,yes,2.963728744472906,2.9897846687933436,2.9807358893256164,1.005160437019921,3.0028471378524704,3.030746146379664,9.677398608864008,12.175774656433978,13.01865618377974,14.033790481409122,por
GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,1.0,2.021124416001996,0,no,no,no,no,yes,yes,no,no,2.973158114952536,1.0,3.0515625704806966,1.0,4.979567237724488,2.9238101420062157,6.043595632761886,8.984833410819192,8.847274321724795,9.969384448639458,por
GP,F,16,U,GT3,T,2,3,services,services,course,mother,1.0104138480139608,1.9795197334595742,0,no,no,no,no,yes,yes,yes,no,3.9975693810879505,2.996540565697468,2.9185296845152293,1.0,1.0,1.9903214331252947,6.20289118857073,12.126969998635875,12.099645916145922,12.855540634075483,por
GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,1.0,1.9755609688644855,0,no,no,no,yes,yes,yes,yes,no,4.970290665674418,2.9795781531341596,3.017674865802438,1.0466091395013009,1.0011978785497684,2.9834562610591187,0.0868881540159965,11.888877737741346,10.95233493540252,11.897615349676215,por
GP,M,17,U,GT3,T,1,2,at_home,services,other,other,1.990163142013903,1.9929773952293879,0,no,no,no,yes,no,yes,yes,no,3.964361066753476,4.0232604758775805,3.999295231360491,4.0181063720618,5.0,4.940253494568961,15.931297872799911,9.991744477354354,11.049579424321442,11.785605381043517,por
GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1.0115551163136778,1.0,0,no,yes,no,yes,yes,yes,yes,no,3.9800654205551225,2.9687727004607276,1.9936511961553278,3.0336687145934915,4.001724835360838,5.0,0.0,10.88398831344607,9.950540774193724,10.110739000668474,por
GP,M,16,U,GT3,T,2,3,other,other,home,father,2.0280400960967815,1.0,0,no,no,no,no,yes,yes,yes,no,5.0,2.9598136918015308,2.988612939049449,1.0277164716906844,1.0516000756017512,2.972642877109171,0.09463140802690427,12.972042868276905,11.826956948419145,12.159255508181383,por
GP,F,17,U,LE3,T,2,4,services,services,course,father,1.0,1.9834902421618497,0,no,no,no,yes,yes,yes,yes,yes,4.043603046635089,2.9757017411485727,1.998068688127379,1.0,1.0545184247908777,4.968231464463537,8.349519699094294,14.064056348811633,15.087233739488294,16.157640569321533,por
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1.000185482768647,1.0080651917425512,0,no,no,no,no,yes,yes,yes,no,4.999088253371462,2.027336842658641,3.0165468091608836,1.0522956094881604,1.949149608687193,5.0,4.123306527132665,13.10011978791262,13.094845699357522,13.99657153552885,por
GP,M,16,R,LE3,T,3,3,teacher,other,home,father,2.974058056047411,1.0,0,no,yes,no,yes,yes,yes,yes,no,3.0163027477630036,3.010495331251748,3.9725097411306414,2.9514225352999435,4.988773740738114,3.00690053574839,16.2156836095814,9.930320555847814,11.013735124150612,12.031527099676484,por
GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,1.995111447536821,1.0,1,no,yes,no,no,yes,yes,yes,no,3.9842210245468195,1.944817213702655,4.004668868837151,2.009094278531989,3.0545979338090175,2.0333295774141744,30.173821482213633,14.040997786374561,14.791916984510209,16.124051040734276,por
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1.0048577285581606,2.0328115284000683,0,no,yes,no,no,yes,yes,yes,no,3.9421577106765624,5.0,2.0121283428316166,1.0,2.006982300678814,2.927224483682666,0.0,11.110086730270773,10.073949017157789,10.972998295070665,por
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1.0,2.0020655023501597,0,no,yes,no,yes,yes,yes,yes,no,3.97497956281222,2.9984989075346618,4.96702192885945,1.0,4.995513035677328,1.9658694422732057,2.016857958721061,14.097353597509516,13.927309119461288,14.889936606414004,por
GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1.0,2.0215978709648637,0,yes,yes,no,yes,yes,yes,no,no,3.9913657432588954,3.987084007706264,3.0174224898484647,1.0255890432805423,3.0289160129075956,4.089174564087156,4.161806302554933,11.023177124017536,12.05090969706956,11.93382887735409,por
GP,F,17,U,GT3,T,1,1,other,other,course,mother,1.015933547335133,2.004593476306051,0,no,yes,no,no,no,yes,no,no,4.003947425097986,3.992511878581073,4.012410557650414,1.0,3.0411564532736475,1.0365029246139355,0.0,13.947266939639249,14.951650048158822,15.020353700142383,por
GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1.0012733742501423,1.0116140746215008,0,no,yes,no,no,yes,yes,yes,no,4.997172464772485,2.9587305790179443,1.972373995428077,1.0340493988038724,1.9988676503368277,2.9541245286151523,21.12142005394045,12.93834795287978,12.96176560004307,12.917257992729581,por
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2.056828945933186,3.965933466016065,0,no,yes,no,yes,no,yes,yes,no,4.992113352982188,3.0053609720697425,4.95891944492939,1.0,1.0,5.0,6.2345370157884465,12.924581294255052,13.049041266024568,13.054875876537219,por
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1.004559816383089,3.031991692305767,1,no,yes,yes,no,yes,yes,yes,yes,3.983909112535033,3.9607753587912575,2.971919378286481,2.9975791742865137,3.9088769715187697,4.957444804864819,13.99043174354447,7.997170717247297,8.919098069545097,7.84288404862512,por
GP,F,16,U,GT3,A,3,1,services,other,course,mother,1.0,2.0219939253014703,0,no,yes,no,no,yes,yes,yes,no,2.0096288469374475,2.9891689916290534,3.004680959432885,1.9667422368548126,2.001814060284913,4.059574063867677,2.1516522905727724,10.926326090695479,10.983572924016,11.971865846604757,por
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1.0,1.9995284160475297,0,no,no,no,yes,yes,yes,yes,yes,1.0,2.9892090858277154,1.9973744968511924,1.0,1.0,1.0,3.8967202779887273,14.060685756159796,15.05022205397194,15.04702100004285,por
GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2.0116809878421837,1.0072088640255579,0,no,yes,no,no,yes,yes,no,no,4.022459378610448,3.023825004992498,2.048198024154407,1.0423495463625423,3.961195202824206,5.0,2.007123073346577,12.020436549800133,13.213508180550647,13.015363919568781,por
GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,1.98587817761051,3.025095822118499,0,no,yes,no,yes,yes,yes,yes,yes,3.9835809888387455,4.001229893938961,1.987305690954484,1.0490083500341338,1.0,4.011124717085704,0.0,11.016380343341591,11.992660889940163,11.91476716385297,por
GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1.0,3.9906886132220545,0,no,yes,no,yes,yes,yes,yes,no,4.057882933125241,3.0218470374924165,2.969257418167786,1.0140293385237427,1.983907459549148,2.9524449870407024,4.085663332865027,11.835274092642363,12.082733461798123,12.085224282046802,por
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1.0,1.96037455388827,0,no,yes,no,no,yes,yes,yes,yes,4.991170526956097,2.962997500197031,5.0,3.9563848757429345,5.0,2.988325187891495,14.980526827149395,13.002486352333285,11.88451580870244,12.03043402059144,por
GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1.0,1.991157592216749,0,yes,yes,no,no,yes,yes,yes,no,2.986554108278035,2.9966641023020184,3.9661134363932846,1.0,1.0,4.016051137734524,0.0,12.958908076330463,13.16700967983377,12.757793646380247,por
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1.0042570676291571,2.0038143997951305,0,no,yes,no,yes,yes,yes,yes,no,3.9842436483063923,4.0164107511070855,3.9726551216333017,2.004377731844342,4.017233154253958,4.924000950263421,9.866212501048693,12.193898315950417,10.92036612325,11.052791297090819,por
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1.0084697970256427,1.0,0,no,yes,no,no,yes,yes,no,no,4.986833375651376,2.0384432015618916,1.0,1.0,2.006704609832814,2.9453103369546563,6.361890316072062,11.885442368214399,10.986972241404363,10.951048783033833,por
GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,1.9776114319297131,2.0329794660348535,0,no,no,no,no,yes,yes,yes,no,4.017003614149333,3.964747671518363,3.896359798994987,1.0179964888002293,3.049099331631628,1.0,2.1057320865804847,13.98161412651855,16.050381365050054,14.939133541155691,por
GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1.0176801318504796,1.97597307121464,0,no,no,no,no,yes,yes,yes,yes,2.9988161808299703,3.9739765885164595,5.0,2.0458389461846553,3.979401136074066,1.0,15.609156185009912,11.034288013423675,8.923137791931012,9.903775208461523,por
GP,M,18,U,LE3,T,3,3,services,health,home,father,1.0,1.9791422389746587,0,no,yes,no,no,yes,yes,yes,no,3.027640283661185,2.015636209174594,4.032501948275744,1.9731225747067898,4.06861877642461,3.98020531907127,10.225017233692991,9.912940437037392,10.106525827275409,9.88370511536884,por
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2.0096139346643445,1.0,0,no,yes,no,no,yes,yes,no,no,3.0130047406684324,3.049871084954926,3.0316964923028626,1.0,4.041145503128391,2.9991419211451147,3.785228808511616,12.172582121070675,12.934777474928365,13.023952059699072,por
GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1.0073987908917375,3.0107316450893524,0,no,yes,no,yes,yes,yes,yes,no,4.00088185257952,3.0088466095206643,3.0651929087780214,1.0,1.0573186619465074,3.9610859517191663,0.16643617100850588,12.174420081871835,12.081859758550532,13.063308386879402,por
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,1.9794891351904935,1.9618024658210917,0,no,yes,no,yes,yes,yes,yes,no,4.010443475939323,1.965652038037088,5.0,1.0,2.009745003254002,4.9988640851321335,0.2407438688856907,10.923170058535632,10.105224305891147,11.017759395198057,por
GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1.0,3.018616665835493,0,no,yes,no,yes,yes,yes,no,yes,4.03350013325778,2.9662559815954506,3.9884523544762276,1.0014284961784805,1.0,5.0,12.018944901959589,11.947032090660482,12.057005400277463,12.110083315554482,por
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1.0083919718056775,1.9766493445404358,0,yes,no,no,no,yes,yes,yes,no,2.0183888155598595,3.004172812989088,1.0383544702044303,1.0005902843875547,1.0,3.0332896848549167,0.0,13.192143656943465,13.069817382283846,14.067410301596064,por
GP,M,18,U,GT3,T,2,2,other,other,home,mother,1.9877095584624842,1.9806487872558287,3,no,yes,yes,no,yes,yes,yes,no,3.007856163425214,3.01106528207432,2.99662386747285,5.0,5.0,3.9467519471172894,8.866764627443711,10.124879271639271,9.249423082744059,9.76730504294325,por
GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1.0,3.0443097931069225,0,no,yes,no,yes,no,yes,yes,no,5.0,2.993152643169081,1.9852711412432635,1.0107483349572368,1.0422797477501817,4.9731413258971155,4.117231104056274,14.966942796472862,16.041051326061055,15.89373513010359,por
GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1.0150882737110731,2.0308522050840936,0,no,no,no,yes,yes,yes,yes,yes,4.967722492547434,2.966607936192098,2.9738742070670945,1.0,1.0,4.0251549327450125,3.7884587041262536,8.038614287931875,8.010824897565861,8.137789928629461,por
GP,F,17,U,GT3,T,3,2,other,other,course,mother,1.0105179338037868,2.002983980380793,0,no,no,no,yes,no,yes,yes,no,5.0,3.03408352021976,3.9907463028959227,1.0011190948675377,3.0376901441332302,2.9366538605878736,1.8915930171781563,16.875885290618786,18.03313647248054,16.852822751169523,por
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1.0,1.9671839338649384,0,no,yes,no,no,no,yes,yes,no,5.0,2.9892087938799086,3.011374952371266,1.0023388785351572,2.96817977407163,3.0045386793044515,0.09555240370500062,10.196612068613016,11.125291958617362,10.68289025690534,por
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,3.998823839137514,2.0504221944525747,0,yes,yes,no,yes,yes,yes,yes,yes,4.017582881757145,3.0163070451484573,2.05467138749466,3.9984189774066943,5.0,3.0012009326694833,1.8786858241861801,9.006521241380748,10.22955504550206,11.21234541187977,por
GP,F,17,U,GT3,A,2,1,other,other,course,mother,1.9794812980198735,2.9950859545576103,0,no,no,no,yes,yes,yes,yes,yes,2.9991965550857462,1.9451289546515165,3.0251945356089083,1.0,2.031842298409272,2.889435671106795,0.2646922775952985,15.052411047636097,14.983594445894754,16.034390405905896,por
GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1.0190967452106388,2.0061970993706026,0,no,no,no,yes,yes,yes,yes,yes,2.935663444771948,2.03716996933725,2.973330286733365,1.0,2.0562095633853694,2.978871119129844,0.0,13.91631168913713,11.910083072258939,11.920803748310767,por
GP,M,17,R,GT3,T,2,2,other,other,course,father,2.0337293451115275,2.022826245647825,0,no,yes,no,yes,yes,yes,yes,no,3.9925698427827343,4.978808409365435,1.963896917065391,1.0038914832484416,1.0091580843821977,1.0141379843574758,0.0,11.898317808473944,13.114571725575326,12.901633320777966,por
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1.0,1.950867563321978,0,yes,yes,no,yes,yes,yes,yes,yes,4.002126673462165,5.0,5.0,1.0,2.994834029742808,1.9909452458278398,0.0,13.040373490099114,12.86566475806163,13.072975788404348,por
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1.0,1.983979484196093,0,no,yes,no,yes,yes,yes,yes,no,3.9769588762628554,2.0189612882922523,4.0312016147363625,2.0143623422796972,4.001701435290447,1.0,0.05777614597220834,13.171512251062858,13.025402677183164,14.055420926092074,por
GP,M,16,U,LE3,T,1,1,other,other,home,mother,2.020139941055593,1.998296048692291,0,no,yes,no,no,yes,yes,yes,no,2.9767148278153788,3.9557873489570374,2.0424427345516127,1.0019688291323101,1.0411302854871567,5.0,2.160838791668814,8.951626197048926,9.030021452992383,9.037937106918479,por
GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2.0005314757516737,3.0032719922779543,0,no,no,no,yes,yes,yes,yes,yes,4.990500258690735,3.007597875478672,2.9907073277162266,1.000407931499838,3.0303945931834937,2.04226647600296,0.0,11.912368504291537,11.989421695887991,11.97811564809981,por
GP,M,17,U,LE3,T,2,2,other,other,home,father,1.0123260642693015,1.967369943944218,0,no,no,no,yes,no,yes,yes,yes,4.021604368537918,4.0512617454131705,2.016234112903762,5.0,4.999370282541227,4.022977147527571,0.0,16.027309768514616,15.995216262069668,15.851524237444986,por
GP,F,16,U,GT3,T,2,1,other,other,home,mother,1.001132853017065,1.008168426122167,0,no,no,no,no,yes,yes,yes,yes,4.035163660280393,4.981497325035648,2.0295921235093037,1.0,1.0,4.967694000398883,3.994245850415918,9.146531753020737,9.837143231952494,9.99583010088151,por
